ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
SEN,Nord (>2010),7304805,Children with fever for whom advice or treatment was sought,34.1,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLFEVTCADV,SNMIS2020444023,2020-21,MIS,267.0,153.0,,,1.0
SEN,Ouest,4264194,Children with fever for whom advice or treatment was sought,77.8,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLFEVTCADV,SNMIS2020444001,2020-21,MIS,386.0,106.0,,,1.0
SEN,Ouest,4264195,Children with fever for whom advice or treatment was sought,77.8,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLFEVTCADV,SNMIS2020444001,2020-21,MIS,386.0,106.0,,,1.0
SEN,Centre (>2010),2491451,Children with fever for whom advice or treatment was sought,67.6,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLFEVTCADV,SNMIS2020444022,2020-21,MIS,763.0,242.0,,,1.0
SEN,Centre (>2010),2491452,Children with fever for whom advice or treatment was sought,67.6,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLFEVTCADV,SNMIS2020444022,2020-21,MIS,763.0,242.0,,,1.0
SEN,Sud (>2010),4530038,Children with fever for whom advice or treatment was sought,57.2,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLFEVTCADV,SNMIS2020444024,2020-21,MIS,256.0,1196.0,,,1.0
SEN,Sud (>2010),4530039,Children with fever for whom advice or treatment was sought,57.2,1,SN,Senegal,2020,SN2020MIS,ML_FEVT_C_ADV,124966010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLFEVTCADV,SNMIS2020444024,2020-21,MIS,256.0,1196.0,,,1.0
SEN,Sud (>2010),1617503,Children who took any ACT,5.4,1,SN,Senegal,2020,SN2020MIS,ML_AMLD_C_ACT,125066010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLAMLDCACT,SNMIS2020444024,2020-21,MIS,14.0,60.0,,,1.0
SEN,Sud (>2010),1617504,Children who took any ACT,5.4,1,SN,Senegal,2020,SN2020MIS,ML_AMLD_C_ACT,125066010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLAMLDCACT,SNMIS2020444024,2020-21,MIS,14.0,60.0,,,1.0
SEN,Sud (>2010),3333181,Children with hemoglobin lower than 8.0 g/dl,24,1,SN,Senegal,2020,SN2020MIS,ML_HEMO_C_HL8,125106010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLHEMOCHL8,SNMIS2020444024,2020-21,MIS,533.0,3365.0,,,1.0
SEN,Sud (>2010),3333182,Children with hemoglobin lower than 8.0 g/dl,24,1,SN,Senegal,2020,SN2020MIS,ML_HEMO_C_HL8,125106010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLHEMOCHL8,SNMIS2020444024,2020-21,MIS,533.0,3365.0,,,1.0
SEN,Nord et Est,1024415,Households with at least one insecticide-treated mosquito net (ITN),76.8,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLNETPHITN,SNDHS2023444016,2023,DHS,1396.0,2250.0,,,
SEN,Saint Louis,2583876,Households with at least one insecticide-treated mosquito net (ITN),81.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLNETPHITN,SNDHS2023444018,2023,DHS,660.0,643.0,,,1.0
SEN,Louga,7543529,Households with at least one insecticide-treated mosquito net (ITN),70.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLNETPHITN,SNDHS2023444009,2023,DHS,471.0,648.0,,,1.0
SEN,Matam,4353525,Households with at least one insecticide-treated mosquito net (ITN),86.6,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLNETPHITN,SNDHS2023444017,2023,DHS,283.0,549.0,,,1.0
SEN,Ouest,2958860,Households with at least one insecticide-treated mosquito net (ITN),41.3,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETPHITN,SNDHS2023444001,2023,DHS,3540.0,1605.0,,,
SEN,Dakar,6354452,Households with at least one insecticide-treated mosquito net (ITN),35.8,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLNETPHITN,SNDHS2023444002,2023,DHS,2411.0,902.0,,,1.0
SEN,Thiès,5117691,Households with at least one insecticide-treated mosquito net (ITN),52.9,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLNETPHITN,SNDHS2023444003,2023,DHS,1129.0,703.0,,,1.0
SEN,Centre,1762946,Households with at least one insecticide-treated mosquito net (ITN),73,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLNETPHITN,SNDHS2023444004,2023,DHS,2525.0,2916.0,,,
SEN,Diourbel,4469709,Households with at least one insecticide-treated mosquito net (ITN),67.2,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLNETPHITN,SNDHS2023444005,2023,DHS,804.0,589.0,,,1.0
SEN,Fatick,5692193,Households with at least one insecticide-treated mosquito net (ITN),81.8,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLNETPHITN,SNDHS2023444010,2023,DHS,443.0,601.0,,,1.0
SEN,Kaolack (2005),2659689,Households with at least one insecticide-treated mosquito net (ITN),75.5,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLNETPHITN,SNDHS2023444006,2023,DHS,806.0,1078.0,,,
SEN,..Kaffrine,5343802,Households with at least one insecticide-treated mosquito net (ITN),79.8,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444007.0,1444330.0,Region,....Kaffrine,0,,0.0,1.0,MLNETPHITN,SNDHS2023444007,2023,DHS,272.0,560.0,,,1.0
SEN,..Kaolack (2010),6140621,Households with at least one insecticide-treated mosquito net (ITN),73.3,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444008.0,1444340.0,Region,....Kaolack (2010),0,,0.0,1.0,MLNETPHITN,SNDHS2023444008,2023,DHS,534.0,518.0,,,1.0
SEN,Sud,1693411,Households with at least one insecticide-treated mosquito net (ITN),75.9,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLNETPHITN,SNDHS2023444011,2023,DHS,962.0,1652.0,,,
SEN,Ziguinchor,6597056,Households with at least one insecticide-treated mosquito net (ITN),75.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLNETPHITN,SNDHS2023444012,2023,DHS,393.0,551.0,,,1.0
SEN,Kolda (2005),2050943,Households with at least one insecticide-treated mosquito net (ITN),76.3,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLNETPHITN,SNDHS2023444013,2023,DHS,569.0,1101.0,,,
SEN,..Sédhiou,4686599,Households with at least one insecticide-treated mosquito net (ITN),73.9,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444014.0,1444430.0,Region,....Sédhiou,0,,0.0,1.0,MLNETPHITN,SNDHS2023444014,2023,DHS,223.0,525.0,,,1.0
SEN,..Kolda (2010),5922860,Households with at least one insecticide-treated mosquito net (ITN),77.9,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444015.0,1444440.0,Region,....Kolda (2010),0,,0.0,1.0,MLNETPHITN,SNDHS2023444015,2023,DHS,345.0,576.0,,,1.0
SEN,Tambacounda (2005),6213926,Households with at least one insecticide-treated mosquito net (ITN),64.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLNETPHITN,SNDHS2023444019,2023,DHS,453.0,1058.0,,,
SEN,..Kédougou,2952771,Households with at least one insecticide-treated mosquito net (ITN),75.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444020.0,1444490.0,Region,....Kédougou,0,,0.0,1.0,MLNETPHITN,SNDHS2023444020,2023,DHS,103.0,482.0,,,1.0
SEN,..Tambacounda (2010),4545361,Households with at least one insecticide-treated mosquito net (ITN),60.8,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_ITN,124661020.0,I,444021.0,1444500.0,Region,....Tambacounda (2010),0,,0.0,1.0,MLNETPHITN,SNDHS2023444021,2023,DHS,351.0,576.0,,,1.0
SEN,Nord et Est,1026302,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,34.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444016,2023,DHS,1396.0,2250.0,,,
SEN,Saint Louis,3387630,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,37.7,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444018,2023,DHS,660.0,643.0,,,1.0
SEN,Louga,7543523,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,37.3,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444009,2023,DHS,471.0,648.0,,,1.0
SEN,Matam,1610074,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,36.7,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444017,2023,DHS,283.0,549.0,,,1.0
SEN,Ouest,6070290,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,14,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444001,2023,DHS,3538.0,1604.0,,,
SEN,Dakar,5356231,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,12.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444002,2023,DHS,2411.0,902.0,,,1.0
SEN,Thiès,1616692,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,18.2,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444003,2023,DHS,1127.0,702.0,,,1.0
SEN,Centre,3525862,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,35.6,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444004,2023,DHS,2525.0,2915.0,,,
SEN,Diourbel,1610070,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,33.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444005,2023,DHS,804.0,589.0,,,1.0
SEN,Fatick,2825841,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,42.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444010,2023,DHS,443.0,601.0,,,1.0
SEN,Kaolack (2005),6409997,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,32.9,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLNETPHIT2,SNDHS2023444006,2023,DHS,806.0,1077.0,,,
SEN,..Kaffrine,1058142,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,32.5,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444007.0,1444330.0,Region,....Kaffrine,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444007,2023,DHS,271.0,559.0,,,1.0
SEN,..Kaolack (2010),5858714,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,33.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444008.0,1444340.0,Region,....Kaolack (2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2023444008,2023,DHS,534.0,518.0,,,1.0
SEN,Sud,3517184,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,45.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444011,2023,DHS,962.0,1652.0,,,
SEN,Ziguinchor,2393446,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,54.2,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444012,2023,DHS,393.0,551.0,,,1.0
SEN,Kolda (2005),4614343,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,38.8,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLNETPHIT2,SNDHS2023444013,2023,DHS,569.0,1101.0,,,
SEN,..Sédhiou,4943422,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,36.3,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444014.0,1444430.0,Region,....Sédhiou,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444014,2023,DHS,223.0,525.0,,,1.0
SEN,..Kolda (2010),3230780,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,40.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444015.0,1444440.0,Region,....Kolda (2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2023444015,2023,DHS,345.0,576.0,,,1.0
SEN,Tambacounda (2005),2498177,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,28,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLNETPHIT2,SNDHS2023444019,2023,DHS,453.0,1058.0,,,
SEN,..Kédougou,1891862,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,40.1,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444020.0,1444490.0,Region,....Kédougou,0,,0.0,1.0,MLNETPHIT2,SNDHS2023444020,2023,DHS,103.0,482.0,,,1.0
SEN,..Tambacounda (2010),5311334,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,24.4,1,SN,Senegal,2023,SN2023DHS,ML_NETP_H_IT2,124661100.0,I,444021.0,1444500.0,Region,....Tambacounda (2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2023444021,2023,DHS,351.0,576.0,,,1.0
SEN,Nord et Est,1024704,Persons with access to an insecticide-treated mosquito net (ITN),54.1,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLITNAPACC,SNDHS2023444016,2023,DHS,12919.0,21127.0,,,
SEN,Saint Louis,2725004,Persons with access to an insecticide-treated mosquito net (ITN),58.1,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLITNAPACC,SNDHS2023444018,2023,DHS,5472.0,5248.0,,,1.0
SEN,Louga,7530998,Persons with access to an insecticide-treated mosquito net (ITN),51.9,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLITNAPACC,SNDHS2023444009,2023,DHS,3999.0,5550.0,,,1.0
SEN,Matam,1610124,Persons with access to an insecticide-treated mosquito net (ITN),63.8,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLITNAPACC,SNDHS2023444017,2023,DHS,3084.0,6057.0,,,1.0
SEN,Ouest,7034295,Persons with access to an insecticide-treated mosquito net (ITN),26,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLITNAPACC,SNDHS2023444001,2023,DHS,26505.0,12526.0,,,
SEN,Dakar,2399467,Persons with access to an insecticide-treated mosquito net (ITN),22.5,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLITNAPACC,SNDHS2023444002,2023,DHS,16135.0,6042.0,,,1.0
SEN,Thiès,3903852,Persons with access to an insecticide-treated mosquito net (ITN),31.5,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLITNAPACC,SNDHS2023444003,2023,DHS,10370.0,6484.0,,,1.0
SEN,Centre,4861279,Persons with access to an insecticide-treated mosquito net (ITN),53.5,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLITNAPACC,SNDHS2023444004,2023,DHS,23671.0,27483.0,,,
SEN,Diourbel,1610116,Persons with access to an insecticide-treated mosquito net (ITN),50.3,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLITNAPACC,SNDHS2023444005,2023,DHS,7289.0,5331.0,,,1.0
SEN,Fatick,1885161,Persons with access to an insecticide-treated mosquito net (ITN),61.8,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLITNAPACC,SNDHS2023444010,2023,DHS,4410.0,5859.0,,,1.0
SEN,Kaolack (2005),4682459,Persons with access to an insecticide-treated mosquito net (ITN),52.7,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLITNAPACC,SNDHS2023444006,2023,DHS,7972.0,10743.0,,,
SEN,..Kaffrine,3632584,Persons with access to an insecticide-treated mosquito net (ITN),56.7,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444007.0,1444330.0,Region,....Kaffrine,0,,0.0,1.0,MLITNAPACC,SNDHS2023444007,2023,DHS,2934.0,5931.0,,,1.0
SEN,..Kaolack (2010),6741858,Persons with access to an insecticide-treated mosquito net (ITN),50.4,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444008.0,1444340.0,Region,....Kaolack (2010),0,,0.0,1.0,MLITNAPACC,SNDHS2023444008,2023,DHS,5039.0,4812.0,,,1.0
SEN,Sud,6711771,Persons with access to an insecticide-treated mosquito net (ITN),59.8,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLITNAPACC,SNDHS2023444011,2023,DHS,8186.0,14468.0,,,
SEN,Ziguinchor,3209977,Persons with access to an insecticide-treated mosquito net (ITN),63,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLITNAPACC,SNDHS2023444012,2023,DHS,2695.0,3808.0,,,1.0
SEN,Kolda (2005),5746828,Persons with access to an insecticide-treated mosquito net (ITN),58.2,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLITNAPACC,SNDHS2023444013,2023,DHS,5491.0,10660.0,,,
SEN,..Sédhiou,1596289,Persons with access to an insecticide-treated mosquito net (ITN),54.5,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444014.0,1444430.0,Region,....Sédhiou,0,,0.0,1.0,MLITNAPACC,SNDHS2023444014,2023,DHS,2441.0,5710.0,,,1.0
SEN,..Kolda (2010),5459798,Persons with access to an insecticide-treated mosquito net (ITN),61.2,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444015.0,1444440.0,Region,....Kolda (2010),0,,0.0,1.0,MLITNAPACC,SNDHS2023444015,2023,DHS,3050.0,4950.0,,,1.0
SEN,Tambacounda (2005),6185190,Persons with access to an insecticide-treated mosquito net (ITN),42.3,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLITNAPACC,SNDHS2023444019,2023,DHS,4363.0,9822.0,,,
SEN,..Kédougou,5981505,Persons with access to an insecticide-treated mosquito net (ITN),52.9,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444020.0,1444490.0,Region,....Kédougou,0,,0.0,1.0,MLITNAPACC,SNDHS2023444020,2023,DHS,770.0,3992.0,,,1.0
SEN,..Tambacounda (2010),2716534,Persons with access to an insecticide-treated mosquito net (ITN),40,1,SN,Senegal,2023,SN2023DHS,ML_ITNA_P_ACC,124732130.0,I,444021.0,1444500.0,Region,....Tambacounda (2010),0,,0.0,1.0,MLITNAPACC,SNDHS2023444021,2023,DHS,3594.0,5830.0,,,1.0
SEN,Nord et Est,1025055,Population who slept under an insecticide-treated mosquito net (ITN) last night,41.5,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLNETUPITN,SNDHS2023444016,2023,DHS,12919.0,21127.0,,,
SEN,Saint Louis,2966689,Population who slept under an insecticide-treated mosquito net (ITN) last night,41.3,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLNETUPITN,SNDHS2023444018,2023,DHS,5472.0,5248.0,,,1.0
SEN,Louga,7543142,Population who slept under an insecticide-treated mosquito net (ITN) last night,37,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLNETUPITN,SNDHS2023444009,2023,DHS,3999.0,5550.0,,,1.0
SEN,Matam,4992821,Population who slept under an insecticide-treated mosquito net (ITN) last night,59.3,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLNETUPITN,SNDHS2023444017,2023,DHS,3084.0,6057.0,,,1.0
SEN,Ouest,5442686,Population who slept under an insecticide-treated mosquito net (ITN) last night,18.6,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETUPITN,SNDHS2023444001,2023,DHS,26505.0,12526.0,,,
SEN,Dakar,2505110,Population who slept under an insecticide-treated mosquito net (ITN) last night,13.7,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLNETUPITN,SNDHS2023444002,2023,DHS,16135.0,6042.0,,,1.0
SEN,Thiès,1616771,Population who slept under an insecticide-treated mosquito net (ITN) last night,26.2,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLNETUPITN,SNDHS2023444003,2023,DHS,10370.0,6484.0,,,1.0
SEN,Centre,5335772,Population who slept under an insecticide-treated mosquito net (ITN) last night,43.3,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLNETUPITN,SNDHS2023444004,2023,DHS,23671.0,27483.0,,,
SEN,Diourbel,1610122,Population who slept under an insecticide-treated mosquito net (ITN) last night,41.5,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLNETUPITN,SNDHS2023444005,2023,DHS,7289.0,5331.0,,,1.0
SEN,Fatick,4255607,Population who slept under an insecticide-treated mosquito net (ITN) last night,54.1,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLNETUPITN,SNDHS2023444010,2023,DHS,4410.0,5859.0,,,1.0
SEN,Kaolack (2005),1705916,Population who slept under an insecticide-treated mosquito net (ITN) last night,42.2,1,SN,Senegal,2023,SN2023DHS,ML_NETU_P_ITN,124762020.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLNETUPITN,SNDHS2023444006,2023,DHS,7972.0,10743.0,,,
